,delta_H,alpha,F,ASI_raw,ASI,soberania,CSI_V3,cohort
user_0839,0.21275579961789629,0.1491404433769245,0.8283660913278741,0.0383049168938833,0.014507,False,9.11797422130131,Basic
user_0840,0.47938210117194785,0.04014420987041092,0.8028353220884207,0.02397056425906201,0.009078,False,15.299024484981416,Basic
user_0841,0.09048919328282298,0.28185387822712865,0.747858632139339,0.034103678112865486,0.012915,False,2.4312513170815393,Basic
user_0842,0.20270958655286964,0.3905193395133695,0.4921316180606792,0.1608553706945411,0.060918,False,4.039855556188321,Basic
user_0843,0.05676008224070538,0.17556068219110113,0.5797084879592886,0.01718939599190593,0.00651,False,10.615147324652407,Basic
user_0844,0.48247132185158137,0.0240563712023402,0.7735600815468059,0.015004017774207129,0.005682,False,17.99690111712843,Basic
user_0845,0.1504511104164815,0.17057406283595114,0.7763847093657482,0.033054562837648425,0.012518,False,1.580798140886703,Basic
user_0846,0.2290143246695801,0.31575956569380964,0.8767520654143325,0.08247880620749275,0.031236,False,14.124163456073267,Basic
user_0847,0.16186761058266896,0.34508316364307223,0.6780201386289263,0.08238366970067633,0.0312,False,3.9025848381899166,Basic
user_0848,0.3246616546150809,0.1450519929350953,0.896375040156888,0.05253696044825238,0.019896,False,2.0035284936127953,Basic
user_0849,0.12344211226996185,0.08292935813270118,0.4546104017999651,0.02251812782233079,0.008528,False,7.500556163027296,Basic
user_0850,0.13276647866254995,0.24959643943822607,0.8951098075227293,0.03702120127879641,0.01402,False,11.078003824022135,Basic
user_0851,0.18229448156485806,0.32158220357424944,0.5919748109368648,0.09902897893286318,0.037503,False,15.71334088227005,Basic
user_0852,0.04061384907940923,0.38993245983502295,0.4637759640158114,0.034147216120847756,0.012932,False,12.059145164060173,Basic
user_0853,0.02535875827043183,0.26834541254020516,0.41759249280719307,0.01629556701041622,0.006171,False,9.341675715597065,Basic
user_0854,0.23666848619884262,0.17375578719787255,0.9352112362884195,0.04397136981331834,0.016652,False,5.427679960864776,Basic
user_0855,0.03152644949217596,0.0707676815673463,0.6255456136735104,0.0035665724286826884,0.001351,False,5.558507823300481,Basic
user_0856,0.14565252502616127,0.054759972134796095,0.7160175122761756,0.011139292091390751,0.004219,False,14.640959794036032,Basic
user_0857,0.08649086300222837,0.23352462343752864,0.6328863171814426,0.03191370340147795,0.012086,False,2.1671338255991444,Basic
user_0858,0.17585785144819446,0.13851223078735553,0.7465598172376673,0.03262761100066852,0.012356,False,2.7830015800612946,Basic
user_0859,0.2994621203358061,0.3658779161340426,0.8962537052244874,0.12224951027912699,0.046297,False,13.67499120092459,Basic
user_0860,0.29900342717233025,0.2815641152241377,0.7808199061669929,0.1078208108628275,0.040833,False,18.25979855636949,Basic
user_0861,0.18671769382516887,0.09382929071777203,0.874111624836178,0.020042736280228693,0.00759,False,2.2844498633282773,Basic
user_0862,0.21132797545742893,0.36327508006099496,0.8124589854327428,0.09449115411350287,0.035785,False,11.579095574360961,Basic
user_0863,0.3088324294353231,0.28824688941151017,0.5569469270462748,0.15983567340292593,0.060532,False,4.544579358093339,Basic
user_0864,0.2226036755987297,0.23047247806432725,0.5074137197182185,0.10110885604346186,0.038291,False,0.4893984825778239,Basic
user_0865,0.11224960423507441,0.2602721550279491,0.8799496354245687,0.03320127109456781,0.012574,False,15.813085465229726,Basic
user_0866,0.03259414160307979,0.39915459649947754,0.8098905922779085,0.016064023417325754,0.006084,False,9.663487475749253,Basic
user_0867,0.32493483629487974,0.19626287142724802,0.7553994652354702,0.08442241083410999,0.031972,False,0.453909082193946,Basic
user_0868,0.49941697641909116,0.17914739952323222,0.6291410297387492,0.14220858022944025,0.053856,False,17.013612739899216,Basic
user_0869,0.12395842568695122,0.20464358740057992,0.6472450784952064,0.03919272276288736,0.014843,False,10.17801957192007,Basic
user_0870,0.14383647599088753,0.3217467862736877,0.7396232615128293,0.06257094159578126,0.023696,False,14.004280379715878,Basic
user_0871,0.025432483798914295,0.1531150567739758,0.7050290297766356,0.0055233132769124315,0.002092,False,8.046591410839406,Basic
user_0872,0.13762841665193545,0.1561603935168821,0.6009585772910667,0.03576304343695592,0.013544,False,3.5127821813877995,Basic
user_0873,0.16194122586827778,0.05735448099383848,0.6448360631373189,0.0144037461490474,0.005455,False,8.845892810081098,Basic
user_0874,0.09973684455788594,0.03642700338703612,0.6850953071436761,0.005303078763843409,0.002008,False,5.465774658600408,Basic
user_0875,0.0913047062800761,0.11775433393432548,0.7924832608331465,0.013566879459102251,0.005138,False,5.637973336951722,Basic
user_0876,0.18605184700970417,0.1254608860408081,0.6520392104203137,0.035798812712995634,0.013557,False,12.233684304810481,Basic
user_0877,0.1715426612818233,0.2817341448211182,0.619592581299565,0.07800194262365866,0.02954,False,1.7875134460488864,Basic
user_0878,0.09880176374901048,0.08936556493217206,0.872563663056222,0.01011900427161887,0.003832,False,7.543276110595107,Basic
user_0879,0.32972996671157956,0.1454383222703688,0.6904089786697237,0.06945937066635031,0.026305,False,10.386262488264093,Basic
user_0880,0.010327737973652797,0.28640817640385924,0.4811010025000739,0.006148290242671717,0.002328,False,13.487291976105114,Basic
user_0881,0.2984521746760576,0.19798872827943048,0.7745187627951162,0.07629275022737472,0.028893,False,12.025085990265508,Basic
user_0882,0.09834222638777136,0.1191648247552324,0.6463979932258677,0.018129595537657056,0.006866,False,16.83868484350051,Basic
user_0883,0.16033982229244004,0.027016799437915743,0.8641723755790351,0.00501273697609618,0.001898,False,18.855301368058406,Basic
user_0884,0.2385076408647192,0.17880756534184974,0.8124035783887971,0.052494808876923586,0.01988,False,17.81104505628085,Basic
user_0885,0.2015225933479059,0.2733087641617297,0.8725340333165811,0.06312406030653832,0.023906,False,14.518895083171817,Basic
user_0886,0.1279845120372201,0.3212420647765735,0.8745878959940065,0.047009579133874234,0.017803,False,13.034289842202764,Basic
user_0887,0.11443138492113364,0.3997878952315066,0.7425986986188593,0.06160565943777233,0.023331,False,0.6732019980575903,Basic
user_0888,0.1640737150728578,0.2696286445528774,0.5239020642621792,0.0844413038611562,0.031979,False,10.136477440858675,Basic
user_0889,0.32653968268460604,0.3265975560667489,0.638828734950877,0.16694155489390233,0.063223,False,12.610621121635862,Basic
user_0890,0.22352948276267692,0.06836875682346054,0.8312473900300792,0.01838493934918986,0.006963,False,7.845860910764912,Basic
user_0891,0.08559189032691904,0.4591409976707055,0.7464217221483576,0.052649520708096774,0.019939,False,7.311135643667598,Basic
user_0892,0.4217295767407262,0.3174054932291686,0.7742406531388704,0.17289105625238885,0.065476,False,10.308003180157064,Basic
user_0893,0.045776163184294796,0.30431773120789973,0.7129338735483011,0.019539677718375927,0.0074,False,17.226158449496968,Basic
user_0894,0.3592657603501511,0.21228582292749987,0.7796906551730435,0.09781703433226244,0.037044,False,4.957639013368705,Basic
user_0895,0.2601695632139741,0.1155548815729139,0.5282228708288738,0.05691511050797946,0.021554,False,7.582041600386415,Basic
user_0896,0.050993781595659204,0.08190065072359506,0.9053861550773524,0.004612864767282153,0.001747,False,12.408668326332323,Basic
user_0897,0.32206864877142194,0.07481045099895775,0.5824598987760095,0.041366111071074116,0.015666,False,3.5341379393553876,Basic
user_0898,0.26730823783987323,0.2051341812497363,0.8345343209436886,0.065706173052998,0.024884,False,15.863168029835421,Basic
user_0899,0.24393877516857168,0.20589309088577798,0.8918782877017012,0.05631408354583301,0.021327,False,12.655276887174844,Basic
user_0900,0.09167901346419705,0.3490289462292431,0.7917929569557314,0.04041287457743111,0.015305,False,6.6929791346123535,Basic
user_0901,0.1708509053917398,0.30042385820837164,0.6937845803487112,0.07398216914878902,0.028018,False,13.721173091671282,Basic
user_0902,0.1194220440755914,0.3411604442591967,0.7902250143462091,0.051557565087809835,0.019525,False,5.307584209544485,Basic
user_0903,0.22839649196665396,0.13456051862489127,0.8988035444743484,0.034193401439146065,0.012949,False,14.71475703796225,Basic
user_0904,0.07260872661834356,0.2348263617948581,0.7989784499459494,0.021340304118961588,0.008082,False,1.3430730080862778,Basic
user_0905,0.44124002510575583,0.45438384856848274,0.885755747121964,0.22635172439067505,0.085722,False,8.108287760158092,Basic
user_0906,0.19976859411817705,0.06650729313865608,0.8441835755227888,0.015738364064577976,0.00596,False,4.971138299397855,Basic
user_0907,0.14318536329105305,0.10959597956304223,0.57971906578411,0.027069215202966953,0.010251,False,15.517307359588548,Basic
user_0908,0.24753455968272028,0.46275696486403667,0.4327759343418998,0.2646827895176731,0.100238,False,14.302194195723551,Basic
user_0909,0.41164652234117816,0.28354520458641663,0.737078487865724,0.15835545239217402,0.059971,False,15.995366230662592,Basic
user_0910,0.11265991859667301,0.4411231945526243,0.7421629050174473,0.06696225701045337,0.025359,False,12.379697799942004,Basic
user_0911,0.3203450952165836,0.12064815741358945,0.79539343295645,0.04859110456909923,0.018402,False,15.111125934709777,Basic
user_0912,0.19887953861838037,0.06471251420203886,0.626537452355926,0.02054146151829027,0.007779,False,8.336977115721542,Basic
user_0913,0.1581777205177664,0.13637555902289114,0.4322627456178609,0.049903849636043454,0.018899,False,12.883090905936095,Basic
user_0914,0.019173883261345344,0.4200694788124985,0.7710904937707613,0.010445418810725894,0.003956,False,0.5912357113738366,Basic
user_0915,0.2151077596893961,0.4288848811042773,0.7480270189163029,0.1233330663278043,0.046708,False,16.733767562250982,Basic
user_0916,0.2739900328105461,0.1451002719832373,0.7421790612971368,0.05356662610775236,0.020286,False,13.010699372857601,Basic
user_0917,0.348746868326547,0.3589189890414358,0.5699590447451791,0.2196155575829025,0.083171,False,16.455832696651495,Basic
user_0918,0.28951562088766897,0.3685750689543713,0.9013279090592022,0.11839003192902492,0.044836,False,14.646318484768402,Basic
user_0919,0.1647670166504695,0.24162733152010815,0.7604367227567489,0.05235440815042995,0.019827,False,5.4411569378840055,Basic
user_0920,0.0947489892863912,0.10413383049842344,0.738625942484849,0.013358013336294893,0.005059,False,5.184724362293761,Basic
user_0921,0.02184455092934222,0.2481822038333704,0.5363000939927984,0.010108946189122336,0.003828,False,15.193136773896903,Basic
user_0922,0.30420218117440295,0.024964231085067227,0.6988103054762869,0.010867289002332808,0.004116,False,3.5094746446047815,Basic
user_0923,0.249100818335705,0.14544360224505104,0.3826490751150619,0.09468236746695562,0.035857,False,2.1025628157402547,Basic
user_0924,0.1764237000866333,0.1911669301644636,0.612013001735883,0.05510728866569483,0.02087,False,0.2858018948970744,Basic
user_0925,0.08748046102525628,0.07088509071688996,0.7885127580778808,0.007864248678546015,0.002978,False,5.670132872454435,Basic
user_0926,0.03881409858608941,0.12643429235848483,0.7331379253370426,0.006693737861137939,0.002535,False,1.8860359608147448,Basic
user_0927,0.42163727964562137,0.09832805087950373,0.4957341682196454,0.08363105580271607,0.031672,False,15.232044071838533,Basic
user_0928,0.4019783724209328,0.08086294549929386,0.6943487779674177,0.046813872584498234,0.017729,False,9.206332788653246,Basic
user_0929,0.5131988132549518,0.3943336007130734,0.7764327463022941,0.2606427110091394,0.098708,False,4.797789258722708,Basic
user_0930,0.43367460731789753,0.36718618563382727,0.3682608134165473,0.4324090944946342,0.163758,False,11.43965182564407,Basic
user_0931,0.16906937935973268,0.13995624518398628,0.8069616837113691,0.029322724967494964,0.011105,False,1.3366959799423932,Basic
user_0932,0.07647884527237106,0.20666707418276356,0.6970909510177453,0.022673740300661074,0.008587,False,13.796303774386528,Basic
user_0933,0.1447045464596639,0.2125018370774021,0.6967550652884874,0.044133130117107955,0.016714,False,9.526467853887766,Basic
user_0934,0.08917821147254937,0.14651367339376384,0.6279040941214631,0.02080863538214424,0.00788,False,0.12305101533217067,Basic
user_0935,0.10631228303971202,0.1312490421791912,0.7766328643259764,0.01796651411726586,0.006804,False,6.0651259053804285,Basic
user_0936,0.24854161628665258,0.146335100005637,0.6873968573778267,0.05291028302574716,0.020038,False,14.253655094396638,Basic
user_0937,0.08571589295594242,0.026945627598469836,0.7466110185441955,0.003093536625490356,0.001172,False,3.5741882391880506,Basic
user_0938,0.20843816398018125,0.16948273727144206,0.7212343677074399,0.04898084750936974,0.01855,False,18.275667899566518,Basic
user_0939,0.05983081529863649,0.23480292942029268,0.8967188678067691,0.01566650508434664,0.005933,False,17.03595374210156,Basic
user_0940,0.1992470736181966,0.09892805347766538,0.630569439931449,0.03125924585928576,0.011838,False,14.786535847123128,Basic
user_0941,0.1714972260674333,0.125841753294279,0.7083202981417551,0.03046857709718218,0.011539,False,1.4924188115059902,Basic
user_0942,0.43631604405263813,0.18361232570500952,0.7090539906751689,0.11298575939842015,0.042789,False,6.722908655034218,Basic
user_0943,0.06274482671928087,0.42204427668858685,0.7654533022100019,0.03459531095134597,0.013102,False,5.665749557069299,Basic
user_0944,0.12837785364178095,0.14925990987482932,0.8918694985015115,0.021484832586708063,0.008137,False,2.6148810497666135,Basic
user_0945,0.13243631157632202,0.196244627986492,0.6641105015983947,0.03913492503829619,0.014821,False,18.99275900665003,Basic
user_0946,0.3288733696438433,0.08129546355236048,0.49259324296766166,0.05427584201957522,0.020555,False,2.7967550641030443,Basic
user_0947,0.15500451867991952,0.18078342264444827,0.7451672356448137,0.03760531337379957,0.014242,False,5.991223384317,Basic
user_0948,0.24737009655652398,0.22205232120755675,0.6032986012303052,0.09104795540002383,0.034481,False,16.72268759878642,Basic
user_0949,0.2047386393465587,0.17067705977063907,0.676155685729531,0.051680684970369296,0.019572,False,2.7433218551724843,Basic
user_0950,0.06885751514605325,0.042357829334398696,0.550315504621342,0.005299968564313252,0.002007,False,8.921031467120883,Basic
user_0951,0.09337349501905647,0.20600062459669946,0.5735136037776343,0.03353887016455208,0.012702,False,18.538112483289922,Basic
user_0952,0.2810241823215084,0.11264306362453422,0.5784301286584965,0.05472644539227251,0.020726,False,4.698481176349043,Basic
user_0953,0.23346118106333083,0.011043381016526485,0.81440226329313,0.003165758361998389,0.001199,False,13.358106122422077,Basic
user_0954,0.13505780496567363,0.08890672447343355,0.4998313775205721,0.02402319580982221,0.009098,False,1.5207533191398377,Basic
user_0955,0.03236458822152827,0.3179267121643147,0.8157758452693041,0.012613228478744172,0.004777,False,11.416566883717472,Basic
user_0956,0.0820655300050824,0.11080652835468567,0.7610546774070329,0.01194841415130949,0.004525,False,6.441941128877646,Basic
user_0957,0.20858883933016276,0.2544465763853436,0.8224141135204998,0.06453526899308187,0.02444,False,13.291726108518102,Basic
user_0958,0.09361551271603374,0.1907398941377734,0.6853928637919832,0.02605252247057101,0.009866,False,8.224910103270263,Basic
